"timestamp","bbMiddle","bbUpper","bbLower","bbPb","ema55","ema400","ema800","macd","signal","histogram","kalman","slope","support","resistance","trend","spikes"
"2025-01-11T23:00:00.000Z",94463.99050000001,94996.90310080073,93931.0778991993,0.7000980082658369,94431.6787356873,95707.36224406355,96268.26754082918,-1040.9902117391757,-1475.1408259168036,434.15061417762786,94162.78667293744,104768.07743915175,89999.58089331846,120036.03236163215,118.09227964549791,
"2025-01-11T22:30:00.000Z",94452.60500000001,94971.29287112893,93933.9171288711,0.6385852725716163,94421.6550106133,95712.5256638333,96272.25003780247,-1051.5976153467345,-1492.8612591485435,441.26364380180894,94157.41210348973,104759.83096416276,89992.66667873567,120027.58967094928,139.98214580205968,
"2025-01-11T22:00:00.000Z",94450.20550000001,94965.38388776215,93935.02711223788,0.7652134741007035,94414.5237865567,95718.12042906554,96276.4449815767,-1024.9133563357173,-1510.8720201200458,485.95866378432856,94157.49851226642,104751.58448917377,89985.75246415287,120019.1469802664,109.84198617370566,
"2025-01-11T21:30:00.000Z",94443.9365,94942.59670465312,93945.27629534688,0.9943682044399089,94401.9137370284,95723.10614550195,96280.33227815137,-1045.0305364072265,-1530.7070676214469,485.6765312142204,94154.36459837826,104743.33801418479,89978.83824957008,120010.70428958353,57.78980070754187,
"2025-01-11T21:00:00.000Z",94428.11299999998,94853.40592993917,94002.8200700608,0.9484755954614249,94380.07429772345,95727.0466274343,96283.69486207665,-1178.4232137922081,-1550.5305995077415,372.1073857155334,94144.90210725696,104735.0915391958,89971.92403498729,120002.26159890067,90.89306831010617,
"2025-01-11T20:30:00.000Z",94417.1845,94795.26632079702,94039.10267920299,0.7273786923126108,94362.54345273256,95731.64545764701,96287.38476160626,-1313.500337183883,-1565.7186560675593,252.21831888367637,94143.87293853171,104726.84506420682,89965.00982040449,119993.8189082178,147.59690263163066,
"2025-01-11T20:00:00.000Z",94412.069,94779.57294963014,94044.56505036987,0.585415408546204,94353.2954303951,95737.37240229688,96291.63573722981,-1404.7147216021986,-1576.0132813281175,171.29855972591895,94154.91512658194,104718.59858921783,89958.0956058217,119985.37621753493,178.07841900212225,
"2025-01-11T19:30:00.000Z",94406.309,94773.02245897547,94039.59554102452,0.2797749222904799,94348.33401939082,95743.70083539111,96296.18338613401,-1482.1393143491005,-1583.0050592761143,100.8657449270138,94173.15130248715,104710.35211422884,89951.1813912389,119976.93352685205,237.8435427788645,
"2025-01-11T19:00:00.000Z",94410.492,94768.41819783972,94052.56580216027,0.27718591016434113,94352.56030589656,95751.21417291186,96301.31828822698,-1481.266891348845,-1587.1220284568087,105.85513710796363,94203.0703147637,104702.10563923986,89944.26717665611,119968.49083616918,238.76846506464062,
"2025-01-11T18:30:00.000Z",94409.33249999999,94770.69464175281,94047.97035824717,0.31620584359546683,94356.70603266785,95758.7340935781,96306.45052424257,-1479.3081712335988,-1591.44264629795,112.13447506435114,94234.29320656715,104693.85916425087,89937.35296207332,119960.0481454863,234.85169845662313,
