"index","timestamp","open","high","low","close","volume"
0,"2024-11-17T10:00:00.000Z",91296.06,91328.51,91077.75,91126.54,7.812117
1,"2024-11-17T10:30:00.000Z",91134.03,91148.76,90899.28,91054.04,6.887577
2,"2024-11-17T11:00:00.000Z",91059.95,91075.54,90562.77,90722.2,9.115056
3,"2024-11-17T11:30:00.000Z",90723.13,90821,90518.51,90691.72,9.870997
4,"2024-11-17T12:00:00.000Z",90691.75,90977.68,90638.72,90849.13,10.914127
5,"2024-11-17T12:30:00.000Z",90846.17,91186.49,90792.52,91078.64,8.226752
6,"2024-11-17T13:00:00.000Z",91100.61,91100.61,90660.79,90747.21,8.172484
7,"2024-11-17T13:30:00.000Z",90783.04,90833.25,90321,90504.37,6.810447
8,"2024-11-17T14:00:00.000Z",90498.49,90765.08,90101.02,90101.26,8.716747
9,"2024-11-17T14:30:00.000Z",90100,90350.75,89931.27,90293.7,11.440007
10,"2024-11-17T15:00:00.000Z",90309.79,90470.71,90117.54,90370.64,7.812517
11,"2024-11-17T15:30:00.000Z",90370.5,90585.06,90235.72,90261.85,5.629098
12,"2024-11-17T16:00:00.000Z",90260.23,90397.4,90079.45,90354.22,6.610368
13,"2024-11-17T16:30:00.000Z",90335.49,90525.3,90233.1,90450.91,9.518179
14,"2024-11-17T17:00:00.000Z",90450.41,90587.37,90150.58,90456.57,9.389809
15,"2024-11-17T17:30:00.000Z",90452.5,90630.43,90395.93,90576.7,6.680684
16,"2024-11-17T18:00:00.000Z",90577.68,90617.11,89959.95,90042.21,6.778126
17,"2024-11-17T18:30:00.000Z",90041.77,90166.33,89840.88,89963.18,6.864729
18,"2024-11-17T19:00:00.000Z",89940.39,90014.34,89685.29,89893.85,9.288484
19,"2024-11-17T19:30:00.000Z",89898.62,90140.26,89833.28,90044.17,8.154574
20,"2024-11-17T20:00:00.000Z",90043.45,90211.64,89500.8,89670.11,7.316874
21,"2024-11-17T20:30:00.000Z",89687.33,89815.76,89569.9,89635.52,7.800269
22,"2024-11-17T21:00:00.000Z",89635.52,89735.26,89224.74,89639.26,10.095479
23,"2024-11-17T21:30:00.000Z",89620,89673.71,89004.8,89125.25,7.962008
24,"2024-11-17T22:00:00.000Z",89128.81,89640.98,88717.87,89509.4,17.970293
25,"2024-11-17T22:30:00.000Z",89515.29,89581.35,89277.77,89568.61,10.517008
26,"2024-11-17T23:00:00.000Z",89465.1,89753.59,89330.83,89687.96,6.872527
27,"2024-11-17T23:30:00.000Z",89670.2,89861.62,89532.81,89846.26,6.518705
28,"2024-11-18T00:00:00.000Z",89859.2,89961.45,89622.68,89919.53,7.419269
29,"2024-11-18T00:30:00.000Z",89919.77,90106.12,89834.86,89936.2,5.459413
30,"2024-11-18T01:00:00.000Z",89936.48,90564.94,89894.84,90563.9,8.363726
31,"2024-11-18T01:30:00.000Z",90563.74,90931.18,90563.7,90752.65,8.682203
32,"2024-11-18T02:00:00.000Z",90756.75,90842.25,90405.8,90466.5,7.489499
33,"2024-11-18T02:30:00.000Z",90466.69,90743.42,90466.69,90490.77,6.527922
34,"2024-11-18T03:00:00.000Z",90490.73,90532.48,90300,90364,8.648307
35,"2024-11-18T03:30:00.000Z",90363.51,90669.58,90363.51,90663.06,8.533261
36,"2024-11-18T04:00:00.000Z",90663.31,90701.02,90499.58,90548.72,7.560832
37,"2024-11-18T04:30:00.000Z",90548.84,90593.51,90442.62,90444.89,7.562105
38,"2024-11-18T05:00:00.000Z",90445.1,90805.67,90445.05,90805.44,10.332284
39,"2024-11-18T05:30:00.000Z",90805.38,90807.04,90572.32,90614.53,10.513556
40,"2024-11-18T06:00:00.000Z",90614.2,91123.57,90614.18,90946.3,15.349749
41,"2024-11-18T06:30:00.000Z",90957.51,92076.75,90924.91,92076.75,28.113863
42,"2024-11-18T07:00:00.000Z",92067.5,92241,91505.48,91514.04,22.891756
43,"2024-11-18T07:30:00.000Z",91514.18,91905.27,91410.89,91714.31,15.289811
44,"2024-11-18T08:00:00.000Z",91714.59,92135.3,91561.63,91884,14.242095
45,"2024-11-18T08:30:00.000Z",91884.04,91956.4,91631.46,91802.56,12.342653
46,"2024-11-18T09:00:00.000Z",91803.28,92118.81,91652.04,92099.87,10.226844
47,"2024-11-18T09:30:00.000Z",92099.36,92205.97,91638.33,91718.77,10.468142
48,"2024-11-18T10:00:00.000Z",91716.3,91991,91675.09,91950.46,12.284712
49,"2024-11-18T10:30:00.000Z",91883.98,92012.22,91752,91764.08,16.499957
50,"2024-11-18T11:00:00.000Z",91764.09,91813.17,90823.81,90973.06,18.724637
51,"2024-11-18T11:30:00.000Z",90951.81,91045.43,90052.52,90270.81,12.201451
52,"2024-11-18T12:00:00.000Z",90272.23,90597.88,90111.08,90597.81,14.120982
53,"2024-11-18T12:30:00.000Z",90600,90754.42,90424.35,90517.51,10.885397
54,"2024-11-18T13:00:00.000Z",90515.84,90593.49,89463.6,89689.21,15.303191
55,"2024-11-18T13:30:00.000Z",89662.27,89961.02,89379.23,89455.91,10.738297
56,"2024-11-18T14:00:00.000Z",89487.86,90412.5,89448.03,90382.52,11.34145
57,"2024-11-18T14:30:00.000Z",90392.33,91030.46,89792.12,90328.84,10.530514
58,"2024-11-18T15:00:00.000Z",90308.63,90836.81,90247.94,90632.99,10.494493
59,"2024-11-18T15:30:00.000Z",90632.98,92588.76,90632.97,92329.01,29.944166
60,"2024-11-18T16:00:00.000Z",92310.37,92562.56,91610,91985.84,19.17988
61,"2024-11-18T16:30:00.000Z",91932.7,92107.82,91116,91413.43,10.012288
62,"2024-11-18T17:00:00.000Z",91391.06,92137,91029.93,91864.31,10.038402
63,"2024-11-18T17:30:00.000Z",91841.44,91892.5,90906.74,91555.42,14.343085
64,"2024-11-18T18:00:00.000Z",91565.6,91654.02,91031.33,91053.01,9.489514
65,"2024-11-18T18:30:00.000Z",91067.98,91069.9,90097.2,90358.49,17.364603
66,"2024-11-18T19:00:00.000Z",90356.95,90444.81,89677.67,89838.89,18.685709
67,"2024-11-18T19:30:00.000Z",89848.42,90639.23,89680.58,90611.13,10.543537
68,"2024-11-18T20:00:00.000Z",90628.98,91917.2,90415.84,91717.33,12.189426
69,"2024-11-18T20:30:00.000Z",91736.48,91905,90928,91475.03,9.78388
70,"2024-11-18T21:00:00.000Z",91486.89,91970.04,91338.02,91653.39,11.156583
71,"2024-11-18T21:30:00.000Z",91663.69,91830.35,91153.55,91294.13,10.708099
72,"2024-11-18T22:00:00.000Z",91274.71,91373.15,91007.29,91269.3,9.714834
73,"2024-11-18T22:30:00.000Z",91264.63,91452.33,91112.47,91147.06,11.062441
74,"2024-11-18T23:00:00.000Z",91146.49,91214.42,90247.05,90247.05,12.437601
75,"2024-11-18T23:30:00.000Z",90253.97,90697.33,90239.04,90465.06,8.657002
76,"2024-11-19T00:00:00.000Z",90465.06,90661.22,90360,90573.55,12.443107
77,"2024-11-19T00:30:00.000Z",90572.72,91210.66,90417.95,91008.77,8.318546
78,"2024-11-19T01:00:00.000Z",91039.36,91236.6,90858,90973.96,6.42539
79,"2024-11-19T01:30:00.000Z",90973.15,91038.45,90617.48,90712.91,8.013473
80,"2024-11-19T02:00:00.000Z",90718.38,91239.42,90701.06,91144.58,9.797493
81,"2024-11-19T02:30:00.000Z",91144.61,91267.97,90988.14,91220.89,8.990998
82,"2024-11-19T03:00:00.000Z",91238.09,91529.09,91162.05,91344.54,12.131077
83,"2024-11-19T03:30:00.000Z",91348.42,91476.46,91249.91,91413.17,7.583023
84,"2024-11-19T04:00:00.000Z",91422.98,91700,91244.58,91631.19,10.913702
85,"2024-11-19T04:30:00.000Z",91621.44,91802.28,91334.73,91522.46,12.433347
86,"2024-11-19T05:00:00.000Z",91522.23,91650.4,91244.69,91346.39,10.746079
87,"2024-11-19T05:30:00.000Z",91346.44,91883.72,91233.81,91883.7,10.970667
88,"2024-11-19T06:00:00.000Z",91874.74,91909.54,91594.9,91909.54,9.243432
89,"2024-11-19T06:30:00.000Z",91908.23,91972.32,91773.34,91951.04,12.519319
90,"2024-11-19T07:00:00.000Z",91956.06,92001.19,91606.07,91827.38,10.847241
91,"2024-11-19T07:30:00.000Z",91826.84,91967.56,91594.33,91606.58,11.140675
92,"2024-11-19T08:00:00.000Z",91615.89,91723.33,91499.93,91624.52,10.098765
93,"2024-11-19T08:30:00.000Z",91624.65,91773.83,91395.47,91770.64,9.377839
94,"2024-11-19T09:00:00.000Z",91772.8,91938.27,91210.05,91218.97,11.309874
95,"2024-11-19T09:30:00.000Z",91218.99,91815.92,91191.71,91689.08,12.029845
96,"2024-11-19T10:00:00.000Z",91715.6,91908.08,91480.39,91738,9.819299
97,"2024-11-19T10:30:00.000Z",91737.99,91806.03,91557.73,91746.73,8.677276
98,"2024-11-19T11:00:00.000Z",91746.18,91833.86,91517.43,91521.19,9.424059
99,"2024-11-19T11:30:00.000Z",91521.18,91752,91521.14,91648.31,9.332026
100,"2024-11-19T12:00:00.000Z",91648.3,92430.75,91648.23,92388.71,25.387922
101,"2024-11-19T12:30:00.000Z",92387.98,92503.19,92119.28,92458.94,20.498784
102,"2024-11-19T13:00:00.000Z",92465.37,92781.52,92147.39,92174.3,25.834886
103,"2024-11-19T13:30:00.000Z",92145.95,92145.95,91044.96,91093.67,16.734747
104,"2024-11-19T14:00:00.000Z",91158.93,91825.93,90981.37,91550.03,16.639377
105,"2024-11-19T14:30:00.000Z",91438.42,92303,91153.55,91807.22,9.227658
106,"2024-11-19T15:00:00.000Z",91833.64,92226.01,91497.08,91606.74,8.976319
107,"2024-11-19T15:30:00.000Z",91633.03,92435.92,91517.45,92385.41,20.189321
108,"2024-11-19T16:00:00.000Z",92401.04,92613.77,92200,92598.89,10.126755
109,"2024-11-19T16:30:00.000Z",92550.63,92607.28,92158,92544.93,11.839054
110,"2024-11-19T17:00:00.000Z",92539.85,92908.1,92359.1,92827.57,21.024517
111,"2024-11-19T17:30:00.000Z",92814.71,93247.31,92510.58,92845.76,18.37017
112,"2024-11-19T18:00:00.000Z",92845.81,93692,92726.22,93634.2,16.781023
113,"2024-11-19T18:30:00.000Z",93657.16,93830.62,93338.95,93605.04,16.539949
114,"2024-11-19T19:00:00.000Z",93693.23,93896.39,93119.58,93600.94,11.246262
115,"2024-11-19T19:30:00.000Z",93596.77,93711,93072.5,93200.93,12.232619
116,"2024-11-19T20:00:00.000Z",93223.67,93561.45,92859.28,93117.8,16.919792
117,"2024-11-19T20:30:00.000Z",93117.61,93272.73,92160.5,92455.19,15.480967
118,"2024-11-19T21:00:00.000Z",92478.45,92741.18,91802.17,92198.95,11.617929
119,"2024-11-19T21:30:00.000Z",92236.23,92444,91910.13,92191.46,11.007229
120,"2024-11-19T22:00:00.000Z",92191.43,92420.06,91893.13,91917.75,11.10078
121,"2024-11-19T22:30:00.000Z",91918.78,91918.78,91334.21,91824.48,26.30879
122,"2024-11-19T23:00:00.000Z",91728.39,92106.38,91587.4,92054.34,14.935599
123,"2024-11-19T23:30:00.000Z",92054.3,92296.9,92000.08,92296.9,14.985464
124,"2024-11-20T00:00:00.000Z",92297.26,92415.58,92032.36,92032.64,10.475225
125,"2024-11-20T00:30:00.000Z",92041.29,92316.61,91997.59,92046.45,6.954328
126,"2024-11-20T01:00:00.000Z",92043.59,92239.03,91739.47,91877.58,9.901952
127,"2024-11-20T01:30:00.000Z",91877.45,92122.65,91724.34,91974.7,9.450698
