"timestamp","bbMiddle","bbUpper","bbLower","bbPb","ema55","ema400","ema800","macd","signal","histogram","kalman","slope","support","resistance","trend","pocPrice","vah","val","spikes"
"2025-01-24T13:20:00.000Z",105360.152,105718.52584108638,105001.77815891363,0.09893557084330143,105309.2971484836,105083.90772630647,105044.00377189292,144.46289810298185,264.1374100884402,-119.67451198545837,105396.57357174721,105417.26130942622,104986.54771631186,105692.47642054927,12.803453145897947,,,,
"2025-01-24T13:15:00.000Z",105368.5865,105695.04063281148,105042.13236718853,0.11446881092882895,105318.95458311557,105083.963955511,105043.931966566,222.2469811031624,269.0220840470304,-46.77510294386798,105414.76785305169,105412.11147761614,104982.85055380354,105687.68554199421,1.7630721325986087,,,,
"2025-01-24T13:10:00.000Z",105374.053,105678.88206543053,105069.22393456947,0.32084549607214297,105327.20293344682,105083.79901293211,105043.74939326578,317.08239198912634,270.9312719222903,46.15112006683603,105430.41046189454,105406.96164580608,104979.15339129521,105682.89466343918,-35.403023565595504,,,,
"2025-01-24T13:05:00.000Z",105374.56050000002,105678.30127850974,105070.8197214903,0.4158155512556784,105329.74876746505,105082.89158943805,105043.19600000737,386.01551794380066,269.0475527358888,116.96796520791185,105439.24020881279,105401.811813996,104975.45622878689,105678.10378488414,-50.4219397334964,,,,474.8999999999942
"2025-01-24T13:00:00.000Z",105377.45500000003,105679.78435067782,105075.12564932225,1.0990900307691898,105330.00708450444,105081.68593324475,105042.49456321141,459.96472782800265,264.2733500743414,195.69137775366124,105445.26277387707,105396.66198218593,104971.75906627857,105673.31290632908,-155.31210382614518,,,,
"2025-01-24T12:55:00.000Z",105361.67550000001,105584.2071780083,105139.14382199172,0.8715976562982227,105313.2849246883,105078.38761712066,105040.74936812559,364.23837448845734,256.2859469007226,107.95242758773475,105433.85390523095,105391.51215037587,104968.06190377024,105668.52202777404,-103.16861728788354,,,,
"2025-01-24T12:50:00.000Z",105359.4945,105572.98084184577,105146.00815815423,0.6367195191394672,105304.55941141027,105076.13863274534,105039.53206992314,324.27035466834786,251.87972536652933,72.39062930181854,105432.08276755748,105386.36231856579,104964.36474126192,105663.73114921899,-76.59105732745957,,,,
"2025-01-24T12:45:00.000Z",105357.61750000001,105568.86416755879,105146.37083244123,0.7420452383504299,105299.93448942702,105074.4256935611,105038.58504131218,317.2527875594242,248.92500580318978,68.3277817562344,105435.16418007137,105381.21248675573,104960.66757875358,105658.94027066395,-87.75461954501225,,,,
"2025-01-24T12:40:00.000Z",105352.74799999999,105555.766145987,105149.72985401299,0.5865735420572984,105293.40610124037,105072.49359177444,105037.53048572097,285.08412990633224,246.1361167519149,38.94801315441734,105436.57635074001,105376.06265494565,104956.97041624525,105654.14939210891,-70.39644416217925,,,,
"2025-01-24T12:35:00.000Z",105354.44449999998,105560.12285454826,105148.76614545171,0.4089974730636956,105289.54920741344,105070.91260727205,105036.6534656602,271.50397524911386,244.54640192928562,26.957573319828242,105441.12638319316,105370.91282313559,104953.27325373693,105649.35851355386,-53.18023443396669,,,,
"2025-01-24T12:30:00.000Z",105359.504,105566.81032895549,105152.19767104452,0.6133250495456263,105288.42835873643,105069.67903638119,105035.95169711368,285.44083740055794,243.4460928141906,41.99474458636735,105448.56335775451,105365.76299132551,104949.5760912286,105644.56763499882,-76.07703682297142,,,,
"2025-01-24T12:25:00.000Z",105351.44449999998,105565.81762936135,105137.07137063862,0.41959230127702096,105283.60951623588,105067.99076087432,105035.02419197504,261.4440497982723,241.73202160658374,19.712028191688574,105452.05035353873,105360.61315951544,104945.87892872028,105639.77675644377,-54.22695327724796,,,,
"2025-01-24T12:20:00.000Z",105342.05849999997,105587.94887715956,105096.16812284038,0.4583178076410287,105282.24786383734,105066.7427446381,105034.3184452716,268.924471370774,240.92744902733114,27.997022343442836,105459.17968538655,105355.46332770538,104942.18176621196,105634.98587788873,-55.82768353779102,,,,
"2025-01-24T12:15:00.000Z",105344.30099999998,105590.23727171229,105098.36472828766,0.6305805759208087,105280.64328685112,105065.4654651626,105033.59944263147,277.2553588507144,239.78471342147634,37.47064542923806,105465.79580767541,105350.3134958953,104938.48460370362,105630.19499933367,-78.11222106829518,,,,
"2025-01-24T12:10:00.000Z",105341.37449999999,105584.58653795184,105098.16246204815,0.33548408895815157,105275.42342100831,105063.7458434341,105032.66094311365,246.07039258586883,238.25529932232374,7.815093263545094,105468.4681444741,105345.16366408524,104934.7874411953,105625.40412077864,-41.80588354502106,,,,
"2025-01-24T12:05:00.000Z",105345.66299999999,105584.506548963,105106.81945103696,0.17235246528633713,105275.99784635559,105062.7553464087,105032.0885049237,271.29400762123987,237.9363159238117,33.35769169742818,105477.06043002174,105340.01383227516,104931.09027868697,105620.6132422236,-24.04119917046046,,,,
"2025-01-24T12:00:00.000Z",105349.799,105575.5996093465,105123.9983906535,0.7767065163412414,105279.54265641092,105062.12178924785,105031.69535975455,344.3772417970613,236.57477748718196,107.80246430987933,105488.03884483917,105334.8640004651,104927.39311617865,105615.82236366854,-95.93140481592854,,,,
